,y,x,osmid,highway,ref,geometry
1832256504,48.8676266,2.353318,1832256504,,,POINT (2.353318 48.8676266)
1832256506,48.8641531,2.3513847,1832256506,,,POINT (2.3513847 48.8641531)
21660667,48.8759085,2.3031502,21660667,,,POINT (2.3031502 48.8759085)
1832256510,48.868672,2.3538923,1832256510,,,POINT (2.3538923 48.868672)
693535743,48.8548868,2.3618615,693535743,,,POINT (2.3618615 48.8548868)
678855680,48.8636453,2.3427337,678855680,,,POINT (2.3427337 48.8636453)
169280514,48.8221431,2.3266865,169280514,,,POINT (2.3266865 48.8221431)
292881410,48.8740764,2.2981687,292881410,,,POINT (2.2981687 48.8740764)
177308681,48.844038,2.4130858,177308681,traffic_signals,,POINT (2.4130858 48.844038)
173999126,48.8498057,2.2959973,173999126,,,POINT (2.2959973 48.8498057)
25199639,48.8599466,2.3113587,25199639,traffic_signals,,POINT (2.3113587 48.8599466)
258573336,48.8918416,2.3724586,258573336,,,POINT (2.3724586 48.8918416)
25625636,48.8647247,2.3017311,25625636,,,POINT (2.3017311 48.8647247)
25625641,48.8647608,2.3032775,25625641,,,POINT (2.3032775 48.8647608)
25625643,48.8650103,2.3032488,25625643,,,POINT (2.3032488 48.8650103)
25625645,48.865284,2.3029614,25625645,,,POINT (2.3029614 48.865284)
25625648,48.8663919,2.3051153,25625648,,,POINT (2.3051153 48.8663919)
96142386,48.8740966,2.3856919,96142386,,,POINT (2.3856919 48.8740966)
94143538,48.8645331,2.3693505,94143538,,,POINT (2.3693505 48.8645331)
25625651,48.8672312,2.3059804,25625651,,,POINT (2.3059804 48.8672312)
25625653,48.8680204,2.3047143,25625653,,,POINT (2.3047143 48.8680204)
25625654,48.8674093,2.3036283,25625654,,,POINT (2.3036283 48.8674093)
25625650,48.8670159,2.3063219,25625650,traffic_signals,,POINT (2.3063219 48.8670159)
25625656,48.866518,2.3030445,25625656,,,POINT (2.3030445 48.866518)
25625657,48.8668297,2.3025983,25625657,,,POINT (2.3025983 48.8668297)
25625658,48.867126,2.3031192,25625658,,,POINT (2.3031192 48.867126)
25625659,48.8675825,2.3023527,25625659,,,POINT (2.3023527 48.8675825)
25625660,48.8679651,2.3028131,25625660,,,POINT (2.3028131 48.8679651)
25625661,48.8672279,2.3019297,25625661,,,POINT (2.3019297 48.8672279)
25625655,48.8671015,2.3040782,25625655,,,POINT (2.3040782 48.8671015)
25199678,48.8611198,2.3102809,25199678,,,POINT (2.3102809 48.8611198)
25625668,48.8667327,2.3013009,25625668,,,POINT (2.3013009 48.8667327)
94176325,48.8777951,2.3319425,94176325,,,POINT (2.3319425 48.8777951)
94209095,48.8800189,2.337325,94209095,,,POINT (2.337325 48.8800189)
249168967,48.8524303,2.294577,249168967,,,POINT (2.294577 48.8524303)
94176330,48.8806481,2.3314538,94176330,,,POINT (2.3314538 48.8806481)
94176331,48.8812084,2.3315628,94176331,,,POINT (2.3315628 48.8812084)
94176332,48.8821553,2.3318103,94176332,,,POINT (2.3318103 48.8821553)
25625675,48.8675267,2.3012277,25625675,,,POINT (2.3012277 48.8675267)
25625680,48.8661296,2.3013565,25625680,,,POINT (2.3013565 48.8661296)
164463699,48.8278876,2.3896026,164463699,,,POINT (2.3896026 48.8278876)
25625686,48.8650835,2.3014534,25625686,,,POINT (2.3014534 48.8650835)
248579166,48.8671323,2.4100288,248579166,,,POINT (2.4100288 48.8671323)
248579168,48.8664959,2.4111601,248579168,,,POINT (2.4111601 48.8664959)
248579169,48.8664324,2.4101334,248579169,,,POINT (2.4101334 48.8664324)
301368419,48.8851587,2.3092717,301368419,,,POINT (2.3092717 48.8851587)
301368420,48.8856153,2.31005,301368420,,,POINT (2.31005 48.8856153)
116130924,48.8425693,2.2895714,116130924,,,POINT (2.2895714 48.8425693)
1021084784,48.842683,2.2546514,1021084784,,,POINT (2.2546514 48.842683)
174032004,48.8477593,2.3048302,174032004,,,POINT (2.3048302 48.8477593)
262931591,48.831449,2.2920306,262931591,,,POINT (2.2920306 48.831449)
94110863,48.8792439,2.36675,94110863,,,POINT (2.36675 48.8792439)
253035664,48.8862315,2.338024,253035664,,,POINT (2.338024 48.8862315)
262931603,48.831859,2.2924315,262931603,,,POINT (2.2924315 48.831859)
368739485,48.8937596,2.3270579,368739485,,,POINT (2.3270579 48.8937596)
25625757,48.8649928,2.2998663,25625757,,,POINT (2.2998663 48.8649928)
94241964,48.8916826,2.349577,94241964,traffic_signals,,POINT (2.349577 48.8916826)
175015093,48.8692522,2.3567611,175015093,,,POINT (2.3567611 48.8692522)
248579254,48.8706506,2.4107272,248579254,,,POINT (2.4107272 48.8706506)
248579256,48.8710617,2.410707,248579256,,,POINT (2.410707 48.8710617)
34833592,48.887858,2.2976782,34833592,,,POINT (2.2976782 48.887858)
248579259,48.8678939,2.4109962,248579259,,,POINT (2.4109962 48.8678939)
248579260,48.8672213,2.4110698,248579260,,,POINT (2.4110698 48.8672213)
966263995,48.8745072,2.2492705,966263995,,,POINT (2.2492705 48.8745072)
207291586,48.8477022,2.3770865,207291586,,,POINT (2.3770865 48.8477022)
677151951,48.8535923,2.3471139,677151951,traffic_signals,,POINT (2.3471139 48.8535923)
1376158934,48.8450584,2.3892615,1376158934,,,POINT (2.3892615 48.8450584)
1376158935,48.8450481,2.3884273,1376158935,,,POINT (2.3884273 48.8450481)
301368539,48.8863441,2.3126482,301368539,,,POINT (2.3126482 48.8863441)
139232476,48.8436064,2.2931814,139232476,traffic_signals,,POINT (2.2931814 48.8436064)
25101533,48.8485526,2.3501263,25101533,,,POINT (2.3501263 48.8485526)
25101538,48.8474804,2.3527191,25101538,traffic_signals,,POINT (2.3527191 48.8474804)
486573283,48.8196777,2.3416196,486573283,,,POINT (2.3416196 48.8196777)
25101541,48.8488161,2.3553225,25101541,,,POINT (2.3553225 48.8488161)
25101543,48.8491662,2.3558693,25101543,,,POINT (2.3558693 48.8491662)
703726824,48.8276364,2.3810772,703726824,traffic_signals,,POINT (2.3810772 48.8276364)
361704,48.8261632,2.3599615,361704,traffic_signals,,POINT (2.3599615 48.8261632)
361705,48.8284735,2.358117,361705,traffic_signals,,POINT (2.358117 48.8284735)
361706,48.8308507,2.3562364,361706,,,POINT (2.3562364 48.8308507)
6428558572,48.8228431,2.3779086,6428558572,,,POINT (2.3779086 48.8228431)
361709,48.831829,2.3553079,361709,,,POINT (2.3553079 48.831829)
408749290,48.884139,2.3375459,408749290,,,POINT (2.3375459 48.884139)
361711,48.8313748,2.3549228,361711,,,POINT (2.3549228 48.8313748)
361712,48.8311129,2.3551038,361712,,,POINT (2.3551038 48.8311129)
21660913,48.8711503,2.2954709,21660913,,,POINT (2.2954709 48.8711503)
21660914,48.8705105,2.2955737,21660914,,,POINT (2.2955737 48.8705105)
361715,48.8318563,2.3558169,361715,traffic_signals,,POINT (2.3558169 48.8318563)
21660916,48.8717923,2.295363,21660916,,,POINT (2.295363 48.8717923)
21660915,48.8701213,2.2956355,21660915,,,POINT (2.2956355 48.8701213)
25625838,48.8647723,2.3041867,25625838,,,POINT (2.3041867 48.8647723)
25625847,48.8644887,2.3049293,25625847,,,POINT (2.3049293 48.8644887)
361721,48.8310597,2.3559813,361721,,,POINT (2.3559813 48.8310597)
21660924,48.8712924,2.2932078,21660924,,,POINT (2.2932078 48.8712924)
361726,48.8303757,2.3527614,361726,traffic_signals,,POINT (2.3527614 48.8303757)
94143743,48.8651764,2.3677434,94143743,traffic_signals,,POINT (2.3677434 48.8651764)
361729,48.8306421,2.3526433,361729,traffic_signals,,POINT (2.3526433 48.8306421)
361730,48.8311993,2.3543524,361730,traffic_signals,,POINT (2.3543524 48.8311993)
361731,48.8317002,2.3543662,361731,,,POINT (2.3543662 48.8317002)
361732,48.8319405,2.3534547,361732,,,POINT (2.3534547 48.8319405)
361733,48.8322202,2.3550299,361733,traffic_signals,,POINT (2.3550299 48.8322202)
36472067,48.8360157,2.3276331,36472067,traffic_signals,,POINT (2.3276331 48.8360157)
361735,48.8313954,2.3581678,361735,,,POINT (2.3581678 48.8313954)
361736,48.832001,2.3599644,361736,,,POINT (2.3599644 48.832001)
361737,48.8317022,2.3579381,361737,traffic_signals,,POINT (2.3579381 48.8317022)
248579338,48.8679202,2.4100738,248579338,,,POINT (2.4100738 48.8679202)
361738,48.8313526,2.3568606,361738,traffic_signals,,POINT (2.3568606 48.8313526)
361739,48.8318002,2.3567175,361739,crossing,,POINT (2.3567175 48.8318002)
361741,48.8318213,2.3582931,361741,traffic_signals,,POINT (2.3582931 48.8318213)
332465422,48.8841943,2.393028,332465422,,,POINT (2.393028 48.8841943)
332465423,48.8662616,2.4034104,332465423,,,POINT (2.4034104 48.8662616)
361740,48.8322428,2.3560813,361740,traffic_signals,,POINT (2.3560813 48.8322428)
361742,48.8320387,2.3589341,361742,traffic_signals,,POINT (2.3589341 48.8320387)
94110994,48.8786913,2.3662531,94110994,,,POINT (2.3662531 48.8786913)
361745,48.8320005,2.358415,361745,,,POINT (2.358415 48.8320005)
361747,48.8328074,2.3564892,361747,traffic_signals,,POINT (2.3564892 48.8328074)
361744,48.8321857,2.3584105,361744,,,POINT (2.3584105 48.8321857)
361748,48.8325125,2.3588028,361748,,,POINT (2.3588028 48.8325125)
21660948,48.8709666,2.2941875,21660948,,,POINT (2.2941875 48.8709666)
361752,48.8328501,2.3555283,361752,,,POINT (2.3555283 48.8328501)
361753,48.833208,2.3555425,361753,,,POINT (2.3555425 48.833208)
21660949,48.8707842,2.2945181,21660949,,,POINT (2.2945181 48.8707842)
21660950,48.870334,2.2952699,21660950,,,POINT (2.2952699 48.870334)
299271453,48.8811236,2.3425309,299271453,,,POINT (2.3425309 48.8811236)
655295780,48.892163,2.3463413,655295780,,,POINT (2.3463413 48.892163)
21660964,48.8695337,2.2957432,21660964,,,POINT (2.2957432 48.8695337)
21660967,48.8766417,2.2945482,21660967,,,POINT (2.2945482 48.8766417)
21660969,48.8786461,2.2942209,21660969,,,POINT (2.2942209 48.8786461)
21660970,48.8778494,2.2977728,21660970,traffic_signals,,POINT (2.2977728 48.8778494)
249660715,48.8283649,2.3076941,249660715,,,POINT (2.3076941 48.8283649)
21660972,48.8783838,2.2942523,21660972,,,POINT (2.2942523 48.8783838)
21660973,48.8796479,2.2947047,21660973,,,POINT (2.2947047 48.8796479)
21660974,48.8798337,2.2947949,21660974,,,POINT (2.2947949 48.8798337)
21660975,48.880555,2.2951726,21660975,,,POINT (2.2951726 48.880555)
21660976,48.8812718,2.2955218,21660976,,,POINT (2.2955218 48.8812718)
5843322160,48.836927,2.2743471,5843322160,,,POINT (2.2743471 48.836927)
5843322159,48.8369645,2.2742142,5843322159,,,POINT (2.2742142 48.8369645)
56526128,48.8869214,2.347649,56526128,,,POINT (2.347649 48.8869214)
627574060,48.8726588,2.363405,627574060,,,POINT (2.363405 48.8726588)
21660977,48.8789885,2.2927488,21660977,crossing,,POINT (2.2927488 48.8789885)
245925171,48.8463373,2.3086408,245925171,,,POINT (2.3086408 48.8463373)
21660986,48.8794865,2.2905706,21660986,,,POINT (2.2905706 48.8794865)
89163066,48.836658,2.2551609,89163066,,,POINT (2.2551609 48.836658)
25625921,48.8684196,2.3011386,25625921,traffic_signals,,POINT (2.3011386 48.8684196)
361795,48.8321761,2.3585528,361795,,,POINT (2.3585528 48.8321761)
25625924,48.8687147,2.3017278,25625924,,,POINT (2.3017278 48.8687147)
25625925,48.8683832,2.3022228,25625925,,,POINT (2.3022228 48.8683832)
245925191,48.8457462,2.3086272,245925191,,,POINT (2.3086272 48.8457462)
25625927,48.869021,2.303111,25625927,,,POINT (2.303111 48.869021)
25625929,48.8692431,2.3027694,25625929,traffic_signals,,POINT (2.3027694 48.8692431)
25625930,48.8686556,2.3037039,25625930,traffic_signals,,POINT (2.3037039 48.8686556)
258573643,48.8911309,2.3734554,258573643,,,POINT (2.3734554 48.8911309)
21661003,48.8783022,2.2957174,21661003,,,POINT (2.2957174 48.8783022)
676758859,48.8557648,2.3425564,676758859,,,POINT (2.3425564 48.8557648)
4294378831,48.8792481,2.2913967,4294378831,,,POINT (2.2913967 48.8792481)
676758863,48.8543446,2.3448946,676758863,traffic_signals,,POINT (2.3448946 48.8543446)
4294378833,48.8792825,2.2912386,4294378833,,,POINT (2.2912386 48.8792825)
25625939,48.8696008,2.302209,25625939,,,POINT (2.302209 48.8696008)
89163093,48.8348349,2.2599189,89163093,,,POINT (2.2599189 48.8348349)
4294378838,48.8793719,2.291265,4294378838,,,POINT (2.291265 48.8793719)
4294378839,48.8793729,2.2908164,4294378839,,,POINT (2.2908164 48.8793729)
248579417,48.8691198,2.4099842,248579417,,,POINT (2.4099842 48.8691198)
248579418,48.8690687,2.4088336,248579418,,,POINT (2.4088336 48.8690687)
139265369,48.830192,2.3019117,139265369,,,POINT (2.3019117 48.830192)
4294378842,48.8794623,2.2908591,4294378842,,,POINT (2.2908591 48.8794623)
21661018,48.878396,2.2983947,21661018,,,POINT (2.2983947 48.878396)
89163097,48.8346632,2.2619755,89163097,,,POINT (2.2619755 48.8346632)
25625951,48.8713971,2.2999797,25625951,,,POINT (2.2999797 48.8713971)
25625950,48.8709703,2.2995313,25625950,,,POINT (2.2995313 48.8709703)
268207457,48.8241572,2.3768109,268207457,traffic_signals,,POINT (2.3768109 48.8241572)
25625953,48.8709858,2.3009132,25625953,,,POINT (2.3009132 48.8709858)
25625949,48.8699281,2.3001596,25625949,,,POINT (2.3001596 48.8699281)
676758884,48.8569212,2.3411728,676758884,,,POINT (2.3411728 48.8569212)
25625955,48.8705671,2.3018793,25625955,,,POINT (2.3018793 48.8705671)
25625956,48.8699066,2.3010036,25625956,,,POINT (2.3010036 48.8699066)
25625959,48.8700562,2.3009879,25625959,,,POINT (2.3009879 48.8700562)
25625960,48.8700884,2.3014258,25625960,,,POINT (2.3014258 48.8700884)
1757087085,48.8722245,2.3125564,1757087085,,,POINT (2.3125564 48.8722245)
320898414,48.8899308,2.3974817,320898414,traffic_signals,,POINT (2.3974817 48.8899308)
1757087088,48.87284,2.3107332,1757087088,traffic_signals,,POINT (2.3107332 48.87284)
248579442,48.8691853,2.4108707,248579442,,,POINT (2.4108707 48.8691853)
320898418,48.8894919,2.3978259,320898418,,,POINT (2.3978259 48.8894919)
94209398,48.8821363,2.3337329,94209398,,,POINT (2.3337329 48.8821363)
94143863,48.8637254,2.3663711,94143863,traffic_signals,,POINT (2.3663711 48.8637254)
94209400,48.8804359,2.3350485,94209400,,,POINT (2.3350485 48.8804359)
4225762683,48.8697025,2.2566133,4225762683,,,POINT (2.2566133 48.8697025)
271418748,48.9010106,2.3717549,271418748,,,POINT (2.3717549 48.9010106)
4225762685,48.8683015,2.2527018,4225762685,,,POINT (2.2527018 48.8683015)
89163134,48.8471424,2.274423,89163134,,,POINT (2.274423 48.8471424)
138151296,48.8312512,2.366401,138151296,traffic_signals,,POINT (2.366401 48.8312512)
21661060,48.8782456,2.2989128,21661060,traffic_signals,,POINT (2.2989128 48.8782456)
21661061,48.8783232,2.2985078,21661061,,,POINT (2.2985078 48.8783232)
248579474,48.8714842,2.4106482,248579474,,,POINT (2.4106482 48.8714842)
248579476,48.8730816,2.4133683,248579476,,,POINT (2.4133683 48.8730816)
248579477,48.8725063,2.4135246,248579477,,,POINT (2.4135246 48.8725063)
21988758,48.8673275,2.3439549,21988758,traffic_signals,,POINT (2.3439549 48.8673275)
21661080,48.8771461,2.3003255,21661080,,,POINT (2.3003255 48.8771461)
21661082,48.8788915,2.3035789,21661082,,,POINT (2.3035789 48.8788915)
112035228,48.8459475,2.3043215,112035228,,,POINT (2.3043215 48.8459475)
3403646368,48.8661981,2.3834477,3403646368,,,POINT (2.3834477 48.8661981)
299271587,48.8807701,2.3406975,299271587,,,POINT (2.3406975 48.8807701)
3403646373,48.866318,2.3836966,3403646373,,,POINT (2.3836966 48.866318)
3403646375,48.8662199,2.3834917,3403646375,,,POINT (2.3834917 48.8662199)
3511223722,48.8604443,2.3462354,3511223722,,,POINT (2.3462354 48.8604443)
130057658,48.8930061,2.3274236,130057658,traffic_signals,,POINT (2.3274236 48.8930061)
244483517,48.8500413,2.3126897,244483517,,,POINT (2.3126897 48.8500413)
244483520,48.8508214,2.3143858,244483520,,,POINT (2.3143858 48.8508214)
36472283,48.83414,2.3243222,36472283,,,POINT (2.3243222 48.83414)
15435230,48.8297738,2.3570855,15435230,,,POINT (2.3570855 48.8297738)
15435231,48.8290175,2.3576863,15435231,,,POINT (2.3576863 48.8290175)
15435232,48.8298839,2.3596045,15435232,,,POINT (2.3596045 48.8298839)
15435233,48.8294789,2.3600896,15435233,,,POINT (2.3600896 48.8294789)
15435234,48.829755,2.3592977,15435234,,,POINT (2.3592977 48.829755)
1941046755,48.8169882,2.358679,1941046755,,,POINT (2.358679 48.8169882)
141559263,48.8462284,2.2771645,141559263,,,POINT (2.2771645 48.8462284)
15435237,48.829744,2.3692158,15435237,,,POINT (2.3692158 48.829744)
15435240,48.8262685,2.3781354,15435240,,,POINT (2.3781354 48.8262685)
15435241,48.8261173,2.3782306,15435241,,,POINT (2.3782306 48.8261173)
15435242,48.8250346,2.3781399,15435242,,,POINT (2.3781399 48.8250346)
15435243,48.8254452,2.3793888,15435243,,,POINT (2.3793888 48.8254452)
15435244,48.8256119,2.3747632,15435244,,,POINT (2.3747632 48.8256119)
306087402,48.8364863,2.2559682,306087402,,,POINT (2.2559682 48.8364863)
15435249,48.8264903,2.3745409,15435249,,,POINT (2.3745409 48.8264903)
15435250,48.8268102,2.3754588,15435250,,,POINT (2.3754588 48.8268102)
15435252,48.8291873,2.3742163,15435252,,,POINT (2.3742163 48.8291873)
15435254,48.8280896,2.3732763,15435254,,,POINT (2.3732763 48.8280896)
178882038,48.8964788,2.3251181,178882038,traffic_signals,,POINT (2.3251181 48.8964788)
178882042,48.8958431,2.3267322,178882042,,,POINT (2.3267322 48.8958431)
15435259,48.8318467,2.3790695,15435259,,,POINT (2.3790695 48.8318467)
15435260,48.8306895,2.3800834,15435260,,,POINT (2.3800834 48.8306895)
15435261,48.8310581,2.3797939,15435261,,,POINT (2.3797939 48.8310581)
1811219966,48.8924223,2.3336061,1811219966,,,POINT (2.3336061 48.8924223)
15435263,48.8314457,2.3807517,15435263,,,POINT (2.3807517 48.8314457)
178882047,48.8958701,2.3284025,178882047,,,POINT (2.3284025 48.8958701)
1811219962,48.8926156,2.3321123,1811219962,,,POINT (2.3321123 48.8926156)
1811219963,48.8921769,2.3318953,1811219963,,,POINT (2.3318953 48.8921769)
1811219965,48.892672,2.3318296,1811219965,,,POINT (2.3318296 48.892672)
94143999,48.8643292,2.3686595,94143999,,,POINT (2.3686595 48.8643292)
15435269,48.8286929,2.381007,15435269,,,POINT (2.381007 48.8286929)
94143998,48.8638773,2.3669416,94143998,,,POINT (2.3669416 48.8638773)
15435271,48.8295644,2.3831228,15435271,traffic_signals,,POINT (2.3831228 48.8295644)
15435272,48.8286256,2.3821031,15435272,,,POINT (2.3821031 48.8286256)
15435273,48.8282224,2.3824469,15435273,,,POINT (2.3824469 48.8282224)
15435274,48.8271874,2.3800475,15435274,traffic_signals,,POINT (2.3800475 48.8271874)
311723525,48.8620732,2.2867151,311723525,,,POINT (2.2867151 48.8620732)
15435277,48.8276168,2.3813542,15435277,,,POINT (2.3813542 48.8276168)
15435280,48.8292366,2.3835364,15435280,,,POINT (2.3835364 48.8292366)
15435281,48.8280894,2.3848562,15435281,traffic_signals,,POINT (2.3848562 48.8280894)
15435282,48.8245138,2.3871231,15435282,,,POINT (2.3871231 48.8245138)
15435283,48.8244549,2.3869612,15435283,,,POINT (2.3869612 48.8244549)
368477712,48.898637,2.3229964,368477712,crossing,,POINT (2.3229964 48.898637)
306087465,48.8363386,2.2563189,306087465,,,POINT (2.2563189 48.8363386)
15435310,48.8301419,2.3805133,15435310,traffic_signals,,POINT (2.3805133 48.8301419)
15435311,48.8317122,2.3729077,15435311,,,POINT (2.3729077 48.8317122)
94137693,48.865845,2.3608754,94137693,,,POINT (2.3608754 48.865845)
247039550,48.8212763,2.3426624,247039550,,,POINT (2.3426624 48.8212763)
168363582,48.8229657,2.3565767,168363582,,,POINT (2.3565767 48.8229657)
168363583,48.8221017,2.3564961,168363583,,,POINT (2.3564961 48.8221017)
797804097,48.8900166,2.3907989,797804097,,,POINT (2.3907989 48.8900166)
168363585,48.8205657,2.3562783,168363585,,,POINT (2.3562783 48.8205657)
116131391,48.8424506,2.2869862,116131391,,,POINT (2.2869862 48.8424506)
5291869758,48.874936,2.3408842,5291869758,,,POINT (2.3408842 48.874936)
175048261,48.8589615,2.3557294,175048261,,,POINT (2.3557294 48.8589615)
5291869762,48.8749877,2.3411073,5291869762,,,POINT (2.3411073 48.8749877)
265061959,48.9004756,2.3301992,265061959,,,POINT (2.3301992 48.9004756)
247039559,48.8211688,2.3411323,247039559,,,POINT (2.3411323 48.8211688)
5291869763,48.8750797,2.3409069,5291869763,,,POINT (2.3409069 48.8750797)
